Date,Record Number,Record Type,Description,Project Name,Status,Short Notes
2/27/2019,BCP2019-020791,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - replace existing water heater,dorsey,Completed,Water Heater Change Out
2/27/2019,BCP2019-020790,Building - Over the Counter Permit,"Online Permit - A/C Change Out - INSTALL 3 TON 14 SEER RUUD AC WITH 8KW ELECTRIC HEAT ONLYNEW EMERGENCY FLOOD SWITCH , HURRICANE AND ANCHOR PAD (Air Handler,Condenser)",Daniela Lovera,Completed,A/C Change Out
2/27/2019,BCP2019-020789,Building - Over the Counter Permit,"Online Permit - A/C Change Out - AC CHANGE OUT 3 TON 14 SEER HP (Air Handler,Condenser)",HOANG,Completed,A/C Change Out
2/27/2019,FIR2019-02017,Building - Fire,NEW ANSUL R-102 9 GALLON  UL300 COMPLIANT WET CHEMICAL FIRE SUPPRESSION SYSTEM W/OVERLAPPING NOZZLE PROTECTION,PUBLIX SUPER MARKETS INC,Completed,Pre-Engineered Fire Suppression
2/27/2019,BCP2019-020831,Building - Construction Permit,"Online Permit - SWO2019-02035 Temporary construction chainlink fence; 6 ft high, approx 827 linear ft",Chase Fence,Completed,Fence
2/27/2019,BCP2019-020830,Building - Construction Permit,"Online Permit - <$300K Tear off, Main roof 33 sq and flat roof replacement 6 sq.Renail deck, install Rhino G self sealing underlayment FL# 26349.1. Install Owens Corning shingle FL# 10674.1. Flat roof certainteed Flintlastic 1 ply SA base FL#2533",Kimball,Completed,Roof
2/27/2019,BCP2019-020829,Building - Construction Permit,Online Permit - <$300K Remove & replace roof with Tamko Shingles FL18355-R4 and Synthetic Underlayment FL15216-R4 on a 25sq roof with a 6/12 Pitch,Seton,Completed,Roof
2/27/2019,BCP2019-020826,Building - Construction Permit,Online Permit - HVAC Duct Changeout,Simons,Completed,Other
2/27/2019,BCP2019-020825,Building - Construction Permit,VINYL FENCE 6 X 240,"SEZIONALE, EDWARD",Completed,Fence
2/27/2019,BCP2019-020824,Building - Construction Permit,"Online Permit - ECO + (2) Ducts and Dryer exhaust-Trane XR15 3.5 ton 15.75 SEER Heat pump with 5kw heater. (1) Supply Air Duct & (1) Return Air Duct, (1) Exhaust for Dryer A/H- TAM9A0C42Cond- 4TWR5042AHRI#10093586",Robinson,Completed,A/C Change Out
2/27/2019,BCP2019-020823,Building - Construction Permit,NEW ELEVATED - MECHANICAL MEZZANINE,HYATT MEZZANINE,Completed,Replacement
2/27/2019,BCP2019-020822,Building - Construction Permit,"EQUAL CHANGE OUT A/C SPLIT SYSTEM - CONDENSER ON ROOF, AIR HANDLER VERTICLE 5 TONS, 14 S.E.E.R. (ELECTRIC FOR BREAKERS)",MERIDAN ON SAND KEY,Completed,Replacement
2/27/2019,BCP2019-020821,Building - Construction Permit,EQUAL CHANGE OUT 5 TON VERTICAL AIR HANDLER & CONDENSER ON EXISTING ROOF SUPPORTS (TOP GUN TO CHANGE BREAKERS),NORTH ELEVATION ROOM,Completed,Replacement
2/27/2019,BCP2019-020818,Building - Construction Permit,WOOD FENCE  6 X 200   GOOD SIDE FACING OUT.,"OLDS, SUSAN",Completed,Fence
2/27/2019,BCP2019-020816,Building - Construction Permit,"RELOCATE WASHER, DRYER, HOT WATER HEATER & HVAC. REMOVE MASTER BATH TUB & REPLACE WITH WALK IN SHOWER. RE-TILE GUEST BATHROOM. PAINT ENTIRE CONDO & INSTALL (4) SMOKE DETECTORS, NEW FLOORING. NEW DROP CEILING KITCHEN, UPDATE ELECTRIC, NEW OUTLETS IN KITCHEN AREA .",PARSONS,Completed,Remodel
2/27/2019,BCP2019-020815,Building - Construction Permit,REPLACE (11) WINDOWS S/S,CROUCHER,Completed,Replacement
2/27/2019,BCP2019-020814,Building - Construction Permit,INSTALL 5 MOTORIZED ROLL-UP SHUTTERS (ELECTRIC IS PRE-EXISTING) NOT GOING TO BE RUNNING ANY NEW ELECTRICFL# 17000.1,JOHN BARLOW,Completed,"New Accessory (Shed, Deck)"
2/27/2019,BCP2019-020813,Building - Construction Permit,Online Permit - Remove and replace 1 sliding glass door size for size; impact; FL22401.3,Duggins,Completed,"Windows, Doors and Garage Doors"
2/27/2019,BCP2019-020812,Building - Construction Permit,REPLACE DOOR FL15213.1,"REW, LINDA",Completed,Replacement
2/27/2019,BCP2019-020811,Building - Construction Permit,"Online Permit - <300K Remove existing and install new OC Shingles FL#10674.R13, Peel and Stick Underlayment FL#2569.R14, Torch Flat FL#2533.R19, 20SQS, 5/12, FL1654",KEIMIG,Completed,Roof
2/27/2019,BCP2019-020810,Building - Construction Permit,REROOF FL18355; FL15216.1 (LESS THAN 300T),STEFANI J CARROLL,Completed,Roof
2/27/2019,BCP2019-020809,Building - Construction Permit,INSTALL 6' HIGH VINYLE FENCE (GOOD SIDE MUST FACE OUT - NO LANDSCAPE REQUIRED),BRYAN PHU,Completed,Fence
2/27/2019,BCP2019-020808,Building - Construction Permit,INSTALL 268 LINEAR FT OF 6 FT HIGH WOOD FENCE (GOOD SIDE TO FACE OUTWARD),"ELLIOTT, ASHLEY",Completed,Fence
2/27/2019,BCP2019-020807,Building - Construction Permit,Online Permit - Re Roof 144 Sq's GAF FL10124-R20. Owens Corning Weather Lock Underlayment FL9777.4,West Chester Condo's Bld 5,Completed,Roof
2/27/2019,BCP2019-020805,Building - Construction Permit,Online Permit - Re Roof 92 Sq's GAF FL10124-R20. Owens Corning Weather Lock Underlayment FL9777.4,West Chester Condo's Bld 4,Completed,Roof
2/27/2019,BCP2019-020804,Building - Construction Permit,EXTEND DRIVEWAY ON NORTH SIDE 3000PSI FIBERMESH,"SMITH, ALBERT",Completed,Driveway
2/27/2019,BCP2019-020803,Building - Construction Permit,Online Permit - <300K Reroof 37 sq with Soprema Underlayment FL2569.1 and GAF Shingles FL10124.1 Pitch 4/12. Reroof 8 sq flat with Polyglass Torch FL1654.1 System # w-49,Dillehay,Completed,Roof
2/27/2019,BCP2019-020801,Building - Construction Permit,Online Permit - Re Roof 136 Sq's GAF FL10124-R20. Owens Corning Weather Lock Underlayment FL9777.4,West Chester Condo's Bld 3,Completed,Roof
2/27/2019,BCP2019-020800,Building - Construction Permit,Online Permit - Re Roof 109 Sq's GAF FL10124-R20. Owens Corning Weather Lock Underlayment FL9777.4,West Chester Condo's Bld 2,Completed,Roof
2/27/2019,BCP2019-020799,Building - Construction Permit,Online Permit - Re Roof 100 Sq's GAF FL10124-R20. Owens Corning Weather Lock Underlayment FL9777.4,West Chester Condo's ClubHouse,Completed,Roof
2/27/2019,BCP2019-020798,Building - Construction Permit,REMOVE AND REPLACE SHOWER - SAME LOCATION AND CONFIGURATION,"MC CARTHY, BARBARA",Completed,Replacement
2/27/2019,BCP2019-020796,Building - Construction Permit,Online Permit - Re Roof 136 Sq's GAF FL10124-R20. Owens Corning Weather Lock Underlayment FL9777.4,WestChester Lake Condo's,Completed,Roof
2/27/2019,BCP2019-020795,Building - Construction Permit,"Online Permit - <$300K Remove existing roof to structural deck.   Install new tapered insulation, SecuRock and 050 mil Duro-Last PVC Roofing System; FL1559 C11",Harbor Oaks Reroof,Completed,Roof
2/27/2019,BCP2019-020793,Building - Construction Permit,"INSTALL 6"" FT HIGH PVC FENCE 116 LF",WILLIAMS,Completed,Fence
2/27/2019,BCP2019-020788,Building - Construction Permit,"Online Permit - Replace like for like 100A panel, 20A 120V washer circuit, 30A 240V dryer circuit",Anthony Traupman,Completed,Electrical
2/27/2019,BCP2019-010580A,Building - Amendment,REPLACE EXTERIOR NORTH WALL DUE TO TERMITE DAMAGE AFTER INSPECTION. ENGINEERING FOR POST NORTH SIDE OF KITCHEN BEAM,GOGOLA,Completed,undefined
2/26/2019,SWO2019-02052,Building/Enforcement/Stop Work Order/SWO,3X FEE****FENCE WAS INSTALLED WITH NO PERMIT,,Permit Issued,undefined
2/26/2019,BCP2019-020787,Building - Over the Counter Permit,"Online Permit - A/C Change Out - A/C change out. Split system. DX16SA0241/AWUF3108A. AHRI #6526575. 15 SEER. 2 ton. 8 kw. Like for like. Condenser on roof. (Air Handler,Condenser)",Marin,Completed,A/C Change Out
2/26/2019,BCP2019-020785,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - replace water heater,Owen Heater,Completed,Water Heater Change Out
2/26/2019,BCP2019-020777,Building - Over the Counter Permit,"Online Permit - Electrical - SWAP OUT AND UPGRADE PANEL ONLY (Change Panel Box,Upgrade Service)",PANEL UPGRADE,Completed,Electrical
2/26/2019,BCP2019-020767,Building - Over the Counter Permit,REPLACING WASTE LINES FOR ALL PLUMBING WITHIN HOME AND RUNNING NEW LINES OUTSIDE TO TIE INTO EXISTING MAIN DRAIN LINE,LORI MCFARLANE,Completed,Sewer Repair - Replacement
2/26/2019,BCP2019-020765,Building - Over the Counter Permit,SEWER CUT AND CAP,CUT AND CAP,Completed,Cut and Cap
2/26/2019,BCP2019-020763,Building - Over the Counter Permit,A/C E/C/O,IMPERIAL GARDENS APT D13,Completed,A/C Change Out
2/26/2019,BCP2019-020762,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal Change-out Installing Goodman 3 ton 14 SEER Straight Cool Split System with 8 kw heat pkg.  Air Handler is vertical in the garage (Air Handler,Condenser)",Sherrick/Thames St,Completed,A/C Change Out
2/26/2019,BCP2019-020758,Building - Over the Counter Permit,"Online Permit - A/C Change Out - AC CO EQUAL TRANE SEER 16.2 5KW5TON (Air Handler,Condenser)",BARRY BREWER,Completed,A/C Change Out
2/26/2019,BCP2019-020754,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal changeout, Bryant, 2 ton, 14 seer, 5kw, M#114CNA024000M#FB4CNF024L00AHRI#10059852 (Air Handler,Condenser)",Hilton,Completed,A/C Change Out
2/26/2019,BCP2019-020751,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - Replace 50 gal electric WH with expansion tank.,Michael Wilson,Completed,Water Heater Change Out
2/26/2019,HOU2019-00032,Building/Enforcement/Housing/HOU,SEWAGE PROBROBLEMS; HOLES IN FLOOR; A/C UNIT NOT WORKING PROPERLY; WINDOWS DON'T OPEN PROPERLY,,No Violation,undefined
2/26/2019,FIR2019-02016,Building - Fire,FIRE ALARM BUILDING 6,CLEARWATER GAS,Completed,Fire Alarm
2/26/2019,ENG2019-02007,Building - Engineering,VACATION OF THE ALLEY - VAC2019-06,SHEAR / FRANK BEACH PROPERTY LLC,Completed,Vacation
2/26/2019,BCP2019-020786,Building - Construction Permit,REPLACE DRIVEWAY WITH PAVERS AND EXPAND TWO FEET ON EACH SIDE 16 X 20,ANTERO DE SOUZA,Completed,Driveway
2/26/2019,BCP2019-020784,Building - Construction Permit,"Online Permit - Change out AC unit with a New 7.5 Ton Unitary Split System Same for same system, CU on roof, 15KW heat strip",Bank OZK,Completed,A/C Change Out
2/26/2019,BCP2019-020783,Building - Construction Permit,"(12) WINDOWS & (3) DOORS WITH NEW IMPACT SEE DRAWINGS FOR CUT IN OPENING FOR DOORS.  (FL#57.1, FL#228.1, FL#15534.2, FL#21705.1, FL#5419.1)",WILSON,Completed,Replacement
2/26/2019,BCP2019-020782,Building - Construction Permit,HOU2019-00006-REWIRE WATER HEATER (HARD WIRE) BRING EXTERIOR STAIR RAILING UP TO CODE AND REPLACE SW SIDE SIDING REPLACE TAPE,VICTORY 888 INC,Completed,Replacement
2/26/2019,BCP2019-020781,Building - Construction Permit,Online Permit - Remove and replace 1 existing bedroom window.Impact ResistantHR- Fl #1844.3  +50/-50,Hawkinson,Completed,"Windows, Doors and Garage Doors"
2/26/2019,BCP2019-020780,Building - Construction Permit,Online Permit - Remove and replace 2 existing windows.Impact ResistantDH- Fl #7058.2 +50/-50Mull- Fl #261.1,Schachtschabel,Completed,"Windows, Doors and Garage Doors"
2/26/2019,BCP2019-020779,Building - Construction Permit,REPLACE EXISTING DRIVEWAY AND WALKWAY WITH NEW CONCRETE; ADD CONCRETE PAD ON SIDE OF HOUSE,KIMBERLY A KENDA,Completed,Driveway
2/26/2019,BCP2019-020778,Building - Construction Permit,Online Permit - Remove and replace existing windows and sliding glass door. Impact ResistantDH- Fl #7058.2 +50/-50Mull- Fl #261.1GSD- Fl #21179.2 +60/-60,Sullivan,Completed,"Windows, Doors and Garage Doors"
2/26/2019,BCP2019-020776,Building - Construction Permit,RE-ROOF UNDERLAYMENT FL#15216.1 & SHINGLES FL#10124.1 --  21 SQS (LESS THAN 300T),FEDERAL HOME LOAN,Completed,Roof
2/26/2019,BCP2019-020775,Building - Construction Permit,"REMOVE WALL IN CLOSET, INSTALL WALL, INSTALL LED LIGHTS","RILEY, MARLENE",Completed,Replacement
2/26/2019,BCP2019-020774,Building - Construction Permit,REPLACE (1) DOOR SIZE FOR SIZE WITH NEW IMPACT DOOR (FL#17347.13),DE MARS,Completed,Replacement
2/26/2019,BCP2019-020773,Building - Construction Permit,Online Permit - Change out garage door 16x7  FL#13521.5 - Amarr,Baker,Completed,"Windows, Doors and Garage Doors"
2/26/2019,BCP2019-020772,Building - Construction Permit,BATHROOM REMODEL--REMOVE AND REPLACE DRYWALL AND SINK.,"DURANT, LEIGH ANN",Completed,Remodel
2/26/2019,BCP2019-020771,Building - Construction Permit,REPLACE DOORS S/S FL14752.4; FL21179.2 (2) IMPACT,HILLARY G RINEHARDT,Completed,Replacement
2/26/2019,BCP2019-020770,Building - Construction Permit,"REPLACE (5) WINDOWS SIZE FOR SIZE WITH NEW NON-IMPACT WINDOWS (FL#5167.1, FL#5179.2)  CUSTOMER HAS PLYWOOD & SHUTTERS",GRANGER,Completed,Replacement
2/26/2019,BCP2019-020769,Building - Construction Permit,Online Permit - Equal c/o 2 ton split h/p with 5kw heater condenser side of house a/h vertical closetCarrier 25VNA024/ FE4ANF002  Master bedroom,Craig Banull,Completed,A/C Change Out
2/26/2019,BCP2019-020768,Building - Construction Permit,REMOVE EXISTING POOL & DECK AND BUILD/CONSTRUCT NEW POOL & SPA & TRAVERTINE DECK. REMOVING SHRUBS AND TREES TO ACCOMMODATE FUTURE LANDSCAPING.,JOHN C HARRIS,Completed,Pool - In Ground
2/26/2019,BCP2019-020766,Building - Construction Permit,200 KW GENERATOR WITH 600 AMP SWITCH ON A CONCRETE PAD CONNECTED TO NATURAL GAS SYSTEM,AUDEMARS PIGUET INC,Completed,"New Accessory (Shed, Deck)"
2/26/2019,BCP2019-020764,Building - Construction Permit,INSTALL A 6 FT HIGH WHITE VINYL FENCE 192 FT IN LENGTH,JAMIE L SCHREPF,Completed,Fence
2/26/2019,BCP2019-020761,Building - Construction Permit,INSTALL A  COMPOSITE COVERED WALKWAY  FL#21443.1,ST. CECELIA'S,Completed,Roof
2/26/2019,BCP2019-020760,Building - Construction Permit,INSTALL A 4 FT HIGH WOODEN PICKET FENCE 39 FT IN LENGTH.  GOOD SIDE MUST FACE OUT,HIGHLAND PARK PROPERTY,Completed,Fence
2/26/2019,BCP2019-020759,Building - Construction Permit,Online Permit - Change out garage door 9x7  FL#17189.6 - Amarr,Freeman,Completed,"Windows, Doors and Garage Doors"
2/26/2019,BCP2019-020757,Building - Construction Permit,INSTALL A 6 FT HIGH WHITE VINYL FENCE 133 FT IN LENGTH,SHAWNA VERCHER,Completed,Fence
2/26/2019,BCP2019-020756,Building - Construction Permit,INSTALL A 6 FT HIGH WHITE VINYL FENCE 113 FT IN LENGTH,JUDITH F MUNSIE,Completed,Fence
2/26/2019,BCP2019-020753,Building - Construction Permit,REPLACE EXISTING FLAG POLE,PALM GARDENS HEALTH CARE,Completed,Replacement
2/26/2019,BCP2019-020752,Building - Construction Permit,Online Permit - <$300K Remove/replace 30 squares Owens Corning Shingle (FL 10674-R13). Rhino Peel & Stick Underlayment (FL 26349-R1). Slope 3:12,Hillcrest,Completed,Roof
2/26/2019,BCP2018-100880B,Building - Amendment,ROOF DRAIN CALCULATIONS - MODIFICATIONS TO ROOF DRAIN,IMPERIAL COVE CONDO,Completed,undefined
2/25/2019,UNS2019-00015,Building/Enforcement/Unsafe Building/UNS,Unsafe electrical. See Inspection notes.,,Owner Repaired,undefined
2/25/2019,SWO2019-02051,Building/Enforcement/Stop Work Order/SWO,**3X FEE**-NEW FENCE BEING INSTALLED TODAY,,No Violation,undefined
2/25/2019,SWO2019-02050,Building/Enforcement/Stop Work Order/SWO,**3x FEE** Doorways installed in rated walls between units without permits.,,Permit Issued,undefined
2/25/2019,SWO2019-02049,Building/Enforcement/Stop Work Order/SWO,"**3X FEE**-CONSTRUCTING A LARGE BUILDING AT NIGHT, WELDING ALSO",,Complied,undefined
2/25/2019,BCP2019-020745,Building - Over the Counter Permit,Online Permit - Water Service - replace water service line,Nall Water Service,Completed,Water Service
2/25/2019,BCP2019-020744,Building - Over the Counter Permit,Online Permit - Electrical - Panel Swap for Dock Sub-Panel (Change Panel Box),George Tragos,Completed,Electrical
2/25/2019,BCP2019-020740,Building - Over the Counter Permit,Online Permit - Electrical - Installation of 6 TV 120volt outlets in existing walls.,TVOutlets,Completed,Electrical
2/25/2019,BCP2019-020739,Building - Over the Counter Permit,E/C/O SPLIT SYSTEM CONDENSOR ON  ROOF - A/H VERT IN CLOSET 2.5 TONS. TOP GUN TO REPLACE BREAKER,STARBOARD TOWER CLIPPER COVE CONDO # 704,Completed,A/C Change Out
2/25/2019,BCP2019-020736,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - replace water heater,Drapiewski Heater,Completed,Water Heater Change Out
2/25/2019,BCP2019-020727,Building - Over the Counter Permit,"Online Permit - A/C Change Out - A/c change out 3 ton Goodman sc (Air Handler,Condenser)",Woodward,Completed,A/C Change Out
2/25/2019,BCP2019-020726,Building - Over the Counter Permit,"Online Permit - A/C Change Out - AC CO EQUAL TRANE 2 TON SEEER 15 5KW (Air Handler,Condenser)",HAROLDINE MAYER,Completed,A/C Change Out
2/25/2019,BCP2019-020725,Building - Over the Counter Permit,"Online Permit - A/C Change Out - equal c/o 3.5 rheem split heat pump a/h -rh1t4821  cond. - rp1442  7.5 kw heat (Air Handler,Condenser)",1230 druid rd.,Completed,A/C Change Out
2/25/2019,BCP2019-020724,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Install a Rheem 2.5 ton Heat pump 5KW SEER 15. A/H M#RH1T3617STANJA C/U M#RP1530BJINA (Air Handler,Condenser)","Cavanaugh, Patricia",Completed,A/C Change Out
2/25/2019,BCP2019-020722,Building - Over the Counter Permit,"Online Permit - A/C Change Out - E/C/O: 2.5 ton 15.25 seer TRANE heat pump w/ 5kw  4TWR5030  TEM6A0B30 (Air Handler,Condenser)",Carson Werner,Completed,A/C Change Out
2/25/2019,BCP2019-020714,Building - Over the Counter Permit,"Online Permit - A/C Change Out - 3 1/2 ton equal change out (Air Handler,Condenser)",Eureka,Completed,A/C Change Out
2/25/2019,BCP2019-020712,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - Replace existing electric water heater,Piatak Residence,Completed,Water Heater Change Out
2/25/2019,BCP2019-020710,Building - Over the Counter Permit,Online Permit - Electrical - Change 200 amp Zinsco panel to new 200 amp panel (Change Panel Box),Rodney,Completed,Electrical
2/25/2019,BCP2019-020709,Building - Over the Counter Permit,"Online Permit - A/C Change Out - (EQUAL) MECHANICAL C/O: CARRIER 3.5 TON 15 SEER SPLIT SYSTEM: 25HBC542 / FX4DNF043 (Air Handler,Condenser)","ADAMS, MARK & KAREN",Completed,A/C Change Out
2/25/2019,BCP2019-020708,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - install water heater,Jacquelynn Marfuffo,Completed,Water Heater Change Out
2/25/2019,BCP2019-020706,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal Change Out of a 3 Ton Heat Pump System (Air Handler,Condenser)",Diane Pearce,Completed,A/C Change Out
2/25/2019,BCP2019-020705,Building - Over the Counter Permit,Online Permit - Electrical - R & R 150 fuse panel with breaker panel per insurance requirements. (Change Panel Box),panel replacement,Completed,Electrical
2/25/2019,BCP2019-020750,Building - Construction Permit,"SHINGLE ROOF  31 SQS FL9777.1, FL10674.1","KULACH, DANIEL",Completed,Roof
