Date,Record Number,Record Type,Description,Project Name,Status,Short Notes
1/8/2021,BCP2021-010159,Building - Construction Permit,"Online Permit - Interior Non Structural Bathroom Remodel.  Scope of work is to remove and replace fixtures, drywall and cabinets. Add exhaust fan, can lights and update existing outlets.",Master Bathroom Remodel,Completed,Remodel
1/8/2021,BCP2021-010157,Building - Construction Permit,Online Permit - Install new Hi-Tide Boat LiftElectrical associated with the boatlifts to be permitted & inspected per NEC,Reids Boat Lift,Active,Other
1/8/2021,BCP2021-010156,Building - Construction Permit,Online Permit - OVER 300K - Remove existing roof and install new Iko shingles FL30310.1 83 sq 7/12 pitch FL27076,Reroof,Completed,Roof
1/8/2021,BCP2021-010154,Building - Construction Permit,Online Permit - REPLACE EXISTING AC SYSTEM WITH NEW 3TON HEAT PUMP,JOSEPH HVAC,Completed,A/C Change Out
1/8/2021,BCP2021-010153,Building - Construction Permit,SITE WORK ONLY,HUMANE SOCIETY OF PINELLAS,Revisions Needed,Site Work Only
1/8/2021,BCP2021-010152,Building - Construction Permit,Online Permit - Install new Hi-Tide Boat LiftElectric associated with the boat lift to be permitted & inspected per NEC,Bonds Boat Lift,Active,Other
1/8/2021,BCP2021-010151,Building - Construction Permit,"SWO2020-10024, INSTALL WHITE PVC FENCE, 6FT AND 4FT(01/25/2020 PERMIT WAS AMENDED - NO 4' FENCE IN FRONT OF STRUCTURE - 6' FENCE BEHIND THE HOUSE TO REMAIN)",MOURADIAN,Active,Fence
1/8/2021,BCP2021-010150,Building - Construction Permit,Online Permit - Remove existing boat lift & piles.  Install new Boat LiftElectrical associated with the boat lift to be permitted & inspected per NEC,Morozovs Boat Lift,Active,Other
1/8/2021,BCP2021-010148,Building - Construction Permit,"Online Permit - MULTI ROOM REMODEL. MAIN BODY, KITCHEN, GUEST BATHROOM AND MASTER BATH. WORK IS NON-SUBSTANTIAL",ISABEL,Active,Remodel
1/8/2021,BCP2020-100918A,Building - Amendment,PLUMBING CHANGE / WASHING  MACHINE,MEDOR,Completed,undefined
1/8/2021,BCP2020-090510A,Building - Plan Amendment Application (Online),Online Permit - UNIT 312 REMOVE AND REPLACE TWO FLOOR TRUSSES AND REMOVE AND REPLACE 5 LINEAR FT OF A LOAD BEARING WALL.  UNIT 322 REMOVE INTERIOR NON LOAD BEARING WALL AND REMOVE AND REPLACE SUB FLOORING.,Park At Gibraltar -- Plan Amendment(BCP2020-090510),Completed,Repair
1/7/2021,SWO2021-01013,Building/Enforcement/Stop Work Order/SWO,"**3X FEE**-0168 was voided by contractor because owner would not let them finish. REMOVE AND REPLACE 3 SQUARES OF PLYGEM MASTIC SIDING, 150 LINEAR FEET OF SOFFIT , 150 LINEAR FEET OF FASCIA - see void letter in documents",,Complied,undefined
1/7/2021,BCP2021-010136,Building - Over the Counter Permit,Online Permit - Electrical - Replace the water head for the main feeders due to its broken.,Electrical,Completed,Electrical
1/7/2021,BCP2021-010132,Building - Over the Counter Permit,REPLACE EXISTING ELECTRICAL PANEL WITH NEW; SERVICE WILL REMAIN UNCHANGED (150A / SINGLE PHASE)  LIKE FOR LIKE CHANGE,BRYAN OBERRY,Completed,Electrical
1/7/2021,BCP2021-010129,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal Change out Bryant 4 ton 15 seer 8 kw Air Handler Model No.: FV4CNF005L00 Condenser Model No.: 215BNA048B00 (Air Handler,Condenser)",Michael Calderone,Completed,A/C Change Out
1/7/2021,BCP2021-010128,Building - Over the Counter Permit,Online Permit - A/C Change Out - HVAC System Change out,Bosch-AC,Active,A/C Change Out
1/7/2021,BCP2021-010125,Building - Over the Counter Permit,Online Permit - A/C Change Out - HVAC EQUAL CHANGEOUT AC (Package Unit),"NEHRLING, DAVID",Completed,A/C Change Out
1/7/2021,BCP2021-010123,Building - Over the Counter Permit,Online Permit - Electrical - Replace condo panel (Change Panel Box),Kalnoky Panel,Completed,Electrical
1/7/2021,BCP2021-010122,Building - Over the Counter Permit,"Online Permit - A/C Change Out - ECO - Trane XR16 4 ton heat pump system 16.5 SEER with 10kw heaterA/H - TAM9A0C48Cond - 4TWR6048AHRI#10093550 (Air Handler,Condenser)",Kohl,Active,A/C Change Out
1/7/2021,BCP2021-010118,Building - Over the Counter Permit,"Online Permit - A/C Change Out - ac equal change out 214bna060 bryant fx4dnf061 bryant (Air Handler,Condenser)",earl,Active,A/C Change Out
1/7/2021,BCP2021-010117,Building - Over the Counter Permit,Online Permit - Water Service - Water service connection,Clifton,Completed,Water Service
1/7/2021,BCP2021-010116,Building - Over the Counter Permit,"Online Permit - A/C Change Out - HVAC equal change out (Air Handler,Condenser)",Harmon,Completed,A/C Change Out
1/7/2021,BCP2021-010144,Building - Construction Permit,"Online Permit - R & R 3 doors, size for size, impact.15590.2",John Taylor,Active,"Windows, Doors and Garage Doors"
1/7/2021,BCP2021-010143,Building - Construction Permit,"INSTALL 10 X15 CONCRETE PAD BACK OF HOUSE 3500 PSI A 4"" W/FIBERMESH",CHARLES W CHANDLER,Active,"New Accessory (Shed, Deck)"
1/7/2021,BCP2021-010142,Building - Construction Permit,Online Permit -<300k Re-roof house using GAF Asphalt Shingles – FL10124-R28 and Resisto Peel & Stick Underlayment FL2569-R20. 26 sqs. 3/12 pitch,Leanne Cross,Completed,Roof
1/7/2021,BCP2021-010141,Building - Construction Permit,"Online Permit - remove & replace 2 nonimpact doors using 25% rule & 1 nonimpact door w/out glass - sz/sz FL 12463.17, FL13494.1",Ronhaar,Completed,"Windows, Doors and Garage Doors"
1/7/2021,BCP2021-010140,Building - Construction Permit,"Online Permit - <300k, CUSTOMER PHONE# 727/447-6890REMOVE EXISTINGRENAIL DECKINSTALL GAF TIMBERLINE HD SHINGLESFL#10124.1INSTALL SOPREMA RESISTO P-N-S UNDERLAYMENTFL#2569.118.5 SQUARESINSTALL GAF LIBERTY MODIFIED BITUMENFL#5680.13 SQUARESONE STORY",10755,Completed,Roof
1/7/2021,BCP2021-010139,Building - Construction Permit,Online Permit - To replace approximately 35 feet of sewer line,Sewer Line,Completed,Remodel
1/7/2021,BCP2021-010137,Building - Construction Permit,Online Permit - remove tank style water heater and install electric tankless water heater,Pohl,Active,Water Heater
1/7/2021,BCP2021-010134,Building - Construction Permit,Online Permit - <300K - RE-ROOF DETACHED GARAGE WITH OC PEEL & STICK (fl977-R12) AND CERTAINTEED SHINGLES (fl5444-R14  5 SQUARES  3/12 SLOPE,GRAY,Completed,Roof
1/7/2021,BCP2021-010133,Building - Construction Permit,Online Permit - 256' of 6' white vinyl privacy2 white vinyl walk gates,Jo Duffett,Completed,Fence
1/7/2021,BCP2021-010131,Building - Construction Permit,"Online Permit - R&R 9 WINDOWS WITH PGT WINGUARD VINYL FRAME, IMPACT GLASS WITH SOLAR BAN 70  LOW E & ARGON GAS.  SERIES HR5510 FL #242.2",LYN MALOFSKY,Completed,"Windows, Doors and Garage Doors"
1/7/2021,BCP2021-010127,Building - Construction Permit,Online Permit - <300K - 2-Ply Mod bit roof replacement .,2-Ply Mod Bit,Completed,Roof
1/7/2021,BCP2021-010126,Building - Construction Permit,"INSTALL VINYL, ALUMINUM & WOOD 6 FT HEIGHT FENCE 17 FT LF INCLUDING 3 GATES",FRANCISCO ACOSTA,Completed,Fence
1/7/2021,BCP2021-010124,Building - Construction Permit,"Online Permit - <300K, 23sq, reroof with GAF Timberline lifetime warranty shingles and synthetic underlayment.  Flat roof reroof with GAF Liberty SA Base and Cap., FL10124.1, FL.22259","Connolly, Matthew",Completed,Roof
1/7/2021,BCP2021-010121,Building - Construction Permit,"Online Permit - Installation of new 24' x 40' mobile home with electric, AC, and plumbing connection.","Hillcrest, Lot #313",Active,New
1/7/2021,BCP2021-010120,Building - Construction Permit,REMOVE EXISTING DRIVEWAY AND WALKWAY; REPLACE WITH BRICK PAVERS,KAYLENE BELLAMY,Active,Driveway
1/7/2021,BCP2021-010119,Building - Construction Permit,Online Permit - 5 TON 18 SEER HEAT PUMP SPLIT,HVAC REPLACEMENT,Completed,A/C Change Out
1/7/2021,BCP2020-060264A,Building - Plan Amendment Application (Online),Online Permit - Additional 4 f length return added to opossit eng of seawall.  ENgineering letter to support and confirm approval by engineer will be uploaded as soon as I can get assistance with the system.  Thank you!,Patterson Seawall -- Plan Amendment(BCP2020-060264),Completed,Other
1/7/2021,BCP2020-050160B,Building - Plan Amendment Application (Online),"Online Permit - flat part installed TPO (8 sq), FL.16730-","Melloul, Moshe -- Plan Amendment(BCP2020-050160)",Completed,Roof
1/6/2021,SWO2021-01012,Building/Enforcement/Stop Work Order/SWO,*3X FEE*-Installed wood fence without permit,,Stop Work Order,undefined
1/6/2021,SWO2021-01011,Building/Enforcement/Stop Work Order/SWO,*3X FEE*-CONSTRUCTING 6FT FENCE WITH NO PERMIT.,,Stop Work Order,undefined
1/6/2021,SWO2021-01010,Building/Enforcement/Stop Work Order/SWO,*3X FEE*-ENCLOSING A FRONT PORCH AND CUTTING A LOAD BEARING WALL TO ADD SQ FOOTAGE,,Complied,undefined
1/6/2021,SWO2021-01009,Building/Enforcement/Stop Work Order/SWO,*3X FEE*-INSTALLED FENCE NO PERMITS,,Complied,undefined
1/6/2021,SWO2021-01008,Building/Enforcement/Stop Work Order/SWO,3X FEE-OPEN PORCH AT THE BACK HAS BEEN ENCLOSED-NO PERMITS,,Stop Work Order,undefined
1/6/2021,SWO2021-01007,Building/Enforcement/Stop Work Order/SWO,*3X FEE*-Inside stairs are gone to create 2 separate living quarters. The homeowner will be entering from stairs in the back. (I think I heard that a ladder is being used now to get up and down).,,Notice to Appear,undefined
1/6/2021,SGN2021-01001,Building - Sign,"INSTALL WALL MOUNTED CHANNEL LETTERS, FRONT ELEVATION, 28.25 X 4 X 113, ELECTRIC INCLUDED",CENTRO NP CLEARWATER MALL LLC,Active,undefined
1/6/2021,BCP2021-010112,Building - Over the Counter Permit,"Online Permit - Electrical - Main Electrical Panel Upgrade (Change Panel Box,Upgrade Service)",Barnes,Completed,Electrical
1/6/2021,BCP2021-010108,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - replace water heater,Bostick Water Heater,Completed,Water Heater Change Out
1/6/2021,BCP2021-010105,Building - Over the Counter Permit,Online Permit - Electrical - Replace condo panel. (Change Panel Box),Wilson Panel,Completed,Electrical
1/6/2021,BCP2021-010102,Building - Over the Counter Permit,Online Permit - Electrical - REPLACE EXISTING 200AMP PANEL AND BREAKERS (Change Panel Box),MARLENE TOWNSEND,Completed,Electrical
1/6/2021,BCP2021-010094,Building - Over the Counter Permit,"Online Permit - A/C Change Out - EQUAL CHANGE OUT, NO ELECTRIC, 2.5 TON CONDENSER ON ROOF AND AIR HANDLER, 16 SEER, 8KW.  NO STRUCTURAL WORK (Air Handler,Condenser)",TATE,Completed,A/C Change Out
1/6/2021,BCP2021-010092,Building - Over the Counter Permit,Online Permit - Water Service - replace existing water service,Murray,Completed,Water Service
1/6/2021,BCP2021-010089,Building - Over the Counter Permit,Online Permit - Electrical - Install dedicated circuit for portable spa (Add Outlets/Circuits),Julio Rangel,Completed,Electrical
1/6/2021,BCP2021-010087,Building - Over the Counter Permit,ELECTRICAL PERMIT FOR NEW BOAT LIFT SPEELER PERMIT BCP2020-050243,JAMES L WHITMER,Completed,Electrical
1/6/2021,BCP2021-010084,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - Removed leaking 50 Gal. natural gas water heater. Installed new 50 Gal. natural gas with expansion tank,Water Heater Replacement,Completed,Water Heater Change Out
1/6/2021,FIR2021-01002,Building - Fire,MODIFY EXISTING FIRE ALARM SYSTEM ON 6TH FLOOR,HARBORSIDE 6TH FLOOR,Active,Fire Alarm
1/6/2021,ENG2021-01001,Building - Engineering,SANITARY SEWER IMPACT FEES $900,LISA A BERG,Completed,Sanitary Sewer
1/6/2021,BCP2021-010362,Building - Construction Permit,Online Permit - Construction of a multi-use trail      Permit for section of City of Clearwater Trail only .,Pinellas Trail North Loop,Additional Info Required,Other
1/6/2021,BCP2021-010115,Building - Construction Permit,Online Permit - <300k Re-roof17 sq timberline shingle-FL10124-R2811 sq liberty flat- FL5680-R29Weather watch underlayment-10626-R19,Budaszewski,Completed,Roof
1/6/2021,BCP2021-010114,Building - Construction Permit,Online Permit - install 6 side slider Windbreaker windows on existing porch,Stekol,Completed,"Windows, Doors and Garage Doors"
1/6/2021,BCP2021-010113,Building - Construction Permit,"Online Permit - Replace 10 windows size for size with impact, FL.5419.1",11028507 - Baruti,Active,"Windows, Doors and Garage Doors"
1/6/2021,BCP2021-010111,Building - Construction Permit,Online Permit - Replacing exterior front door size for size FL25575.2,Lauby,Completed,"Windows, Doors and Garage Doors"
1/6/2021,BCP2021-010110,Building - Construction Permit,"Online Permit - Remove/Replace 1 window and 1 door size for size - ImpactFLPA# 14605.1, 17793.2",Raddatz,Active,"Windows, Doors and Garage Doors"
1/6/2021,BCP2021-010109,Building - Construction Permit,Online Permit - Replacing exterior garage side door size for size FL22521.1,Venter,Completed,"Windows, Doors and Garage Doors"
1/6/2021,BCP2021-010107,Building - Construction Permit,Online Permit - Remove 1 - Small Section of fence on the right side of home and replace with new PVC Fence and 1 - 4' Wide Gate,"Clawson, Nancy",Completed,Fence
1/6/2021,BCP2021-010106,Building - Construction Permit,Online Permit - remove & replace 1 nonimpact door using 25% rule - sz/sz - 12463.9,Daniels,Completed,"Windows, Doors and Garage Doors"
1/6/2021,BCP2021-010104,Building - Construction Permit,"Online Permit - Remove and Take-Away old wood fence.  Install approximately 52' of 6' High, White, Full Privacy PVC Fence with 1 - 4'6"" Gate.","Hoskinson, Randy",Completed,Fence
1/6/2021,BCP2021-010103,Building - Construction Permit,Online Permit - Foundation repair,Mosman,Hold,Repair
1/6/2021,BCP2021-010101,Building - Construction Permit,Online Permit - Replace tile shower due to shower pan leak into unit below.,Shower replacement,Active,Remodel
1/6/2021,BCP2021-010100,Building - Construction Permit,Online Permit - REPAIR DAMAGED STOREFRONT THAT WAS DAMAGED BY AUTOMOBILE,CHASE - COUTRYSIDE,Active,Repair
1/6/2021,BCP2021-010099,Building - Construction Permit,"Online Permit - Replace 3 doors size for size with non-impact. FL12442.1, FL12442.4, FL13815.2 Owner has opening protection",83321DO5VD- Schmidt,Active,"Windows, Doors and Garage Doors"
1/6/2021,BCP2021-010098,Building - Construction Permit,"Online Permit -<300k Desc of Work: Re-Roof Shingle RoofNumbers of Sq: 18Number of Stories: 1Pitch: 5/12Underlayment:Synthetic Shingles: Atlas FL Approval Codes: FL17322-R4 & FL16305-R8Valuation: $5,850.00",Matthew Koechlin- Shingle Roof,Active,Roof
1/6/2021,BCP2021-010097,Building - Construction Permit,"Online Permit - <300k, Replace 32 Squares of roofing tiles with peel-and-stick underlayment and dimensional shingles at 3/12 peak. FL-2569.18, FL-16305.8",Reroof,Completed,Roof
1/6/2021,BCP2021-010096,Building - Construction Permit,"Online Permit - <300k, Replace 32 Squares of roofing shingles with peel-and-stick underlayment and dimensional shingles at 3.5/12 peak.Underlayment Product Approval Number FL-2569.18Shingles Product Approval Number FL-16305.8",Reroof,Completed,Roof
1/6/2021,BCP2021-010095,Building - Construction Permit,"REMOVE EXISTING BOAT LIFT AND POLES, INSTALL NEW 4 POLES FOR A 16,000 LB DECO BOAT LIFT, INSTALLED ON LEFT SIDE OF DECK, ELECTRIC ASSOCIATED WITH BOAT LIFT TO BE PERMITTED PER NEC",PAUL A SCHMELKE,Active,Marine
1/6/2021,BCP2021-010093,Building - Construction Permit,"SET 4 BOAT LIFT PILINGS FOR A 13,000 LB, DECO BOAT LIFT INSTALLED INTO SLIP # 5.",BARRY SILBERSTEIN,Active,Marine
1/6/2021,BCP2021-010091,Building - Construction Permit,"INSTALL GENERATOR, HOOKED UP TO PROPANE, TRANSFER SWITCH",STEVENSON,Active,Generator
1/6/2021,BCP2021-010090,Building - Construction Permit,"RENOVATION OF EXISTING R-3 APT ABOVE GARAGES, BLDG TYPE VB, REPLACE EXISTING STAIRS AND LANDING, NEW IMPACT WINDOWS, ALT LEVEL 2  FL# 10626.1  FL# 20484.1",KIMBERLY HOME INC B 1178,Review Approved,Remodel
1/6/2021,BCP2021-010088,Building - Construction Permit,"Online Permit - <300K - reroof, remove and replace 15 sq shingle, 3sq flat FL2533 W104, FL5444, FL17401",vinci,Completed,Roof
1/6/2021,BCP2021-010086,Building - Construction Permit,"Online Permit - <300k 40SQ 1STY 3/12 PITCH: TEAR OFF EXISTING ROOF MATERIAL AND RENAIL DECK TO CODE. INSTALL A SOPREMA RESISTO UNDERLAYMENT (FL2569-R20) INSTALL A GAF SHINGLE (FL10124-R27) 3SQ 1STY FLAT ROOF: TEAR OFF EXISTING ROOF MATERIAL AND RENAIL DECK TO CODE. INSTALL A RESISTO MODIFIED BITUMEN ROOF SYSTEM. (FL17084.1 R9) (1E, PG3, W-14)",conwell,Active,Roof
1/6/2021,BCP2021-010085,Building - Construction Permit,"SWO2020-02001, INSTALL FENCE, 6FT 163LF, 4FT 36LF",ENGLISH,Completed,Fence
1/6/2021,BCP2021-010083,Building - Construction Permit,Online Permit - 179LF OF 6' HIGH PVC FENCING,Santacroce,Completed,Fence
1/6/2021,BCP2021-010082,Building - Construction Permit,Online Permit - 50LF OF 6' HIGH WOOD FENCING GOOD SIDE FACING OUT,ESPOSITE,Completed,Fence
1/6/2021,BCP2021-010081,Building - Construction Permit,"REMOVE EXISTING CONCRETE DRIVEWAY, INSTALL NEW TRAVERTINE",NUNN,Active,Driveway
1/6/2021,BCP2021-010080,Building - Construction Permit,Online Permit - 52LF OF 6' HIGH WOOD FENCINGGOOD SIDE FACING OUT,CRANE,Completed,Fence
1/6/2021,BCP2021-010079,Building - Construction Permit,"Online Permit - <300K - T/O SHINGLE ROOF, RE-NAIL DECK TO CODE, DRY IN WITH SOPREMA RESISTO (FL2569.1), INSTALL OWENS CORNING DURATION SHINGLES (FL10674.1). 41 SQ, 5/12 & 8/12, 1 STORY.   T/O MODIFIED ROOF, RE-NAIL DECK TO CODE, INSTALL GAF TPO SYSTEM (FL5293.1). 7 SQ, 0/12, 1 STORY",KILEY RESIDENTIAL REROOF,Completed,Roof
